Datetime,ST05,ST10,ST20,ST40,ST80,ST160,SM05,SM10,SM20,SM40,SM80,SM160
1/20/2016 19:30,-2.211,-2.065,-2.417,-1.172,0.154,2.578,0.073,0.069,0.071,0.08,0.074,0.074
1/20/2016 20:00,-2.322,-2.1,-2.387,-1.167,0.153,2.576,0.072,0.069,0.071,0.08,0.074,0.074
1/20/2016 20:30,-2.425,-2.142,-2.362,-1.161,0.152,2.575,0.072,0.069,0.071,0.08,0.074,0.074
1/20/2016 21:00,-2.518,-2.189,-2.342,-1.154,0.151,2.575,0.072,0.069,0.071,0.08,0.073,0.074
1/20/2016 21:30,-2.604,-2.237,-2.326,-1.147,0.151,2.574,0.071,0.069,0.071,0.08,0.073,0.074
1/20/2016 22:00,-2.686,-2.285,-2.315,-1.139,0.151,2.573,0.071,0.069,0.071,0.08,0.073,0.074
1/20/2016 22:30,-2.767,-2.335,-2.308,-1.132,0.149,2.572,0.071,0.068,0.072,0.08,0.073,0.074
1/20/2016 23:00,-2.848,-2.385,-2.305,-1.125,0.148,2.571,0.071,0.068,0.072,0.08,0.073,0.074
1/20/2016 23:30,-2.933,-2.437,-2.303,-1.117,0.148,2.57,0.07,0.068,0.072,0.08,0.073,0.074
1/21/2016 0:00,-3.021,-2.493,-2.305,-1.11,0.147,2.57,0.07,0.068,0.072,0.08,0.073,0.074
1/21/2016 0:30,-3.109,-2.55,-2.31,-1.103,0.146,2.568,0.07,0.068,0.072,0.08,0.073,0.074
1/21/2016 1:00,-3.201,-2.609,-2.317,-1.097,0.145,2.568,0.069,0.068,0.072,0.08,0.073,0.074
1/21/2016 1:30,-3.293,-2.672,-2.327,-1.091,0.144,2.566,0.069,0.068,0.072,0.08,0.073,0.074
1/21/2016 2:00,-3.379,-2.734,-2.34,-1.085,0.143,2.564,0.069,0.068,0.071,0.08,0.073,0.074
1/21/2016 2:30,-3.464,-2.795,-2.353,-1.078,0.143,2.565,0.068,0.068,0.071,0.08,0.073,0.074
1/21/2016 3:00,-3.551,-2.858,-2.37,-1.074,0.141,2.563,0.068,0.067,0.071,0.08,0.073,0.074
1/21/2016 3:30,-3.626,-2.92,-2.388,-1.069,0.14,2.562,0.067,0.067,0.071,0.08,0.073,0.074
1/21/2016 4:00,-3.699,-2.979,-2.407,-1.065,0.139,2.561,0.067,0.067,0.071,0.08,0.073,0.074
1/21/2016 4:30,-3.783,-3.04,-2.427,-1.059,0.139,2.561,0.067,0.067,0.071,0.08,0.073,0.074
1/21/2016 5:00,-3.87,-3.104,-2.449,-1.057,0.138,2.56,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 5:30,-3.957,-3.17,-2.473,-1.054,0.136,2.558,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 6:00,-4.04,-3.236,-2.497,-1.052,0.137,2.557,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 6:30,-4.122,-3.303,-2.523,-1.05,0.135,2.556,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 7:00,-4.203,-3.368,-2.55,-1.047,0.136,2.556,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 7:30,-4.284,-3.434,-2.579,-1.047,0.135,2.555,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 8:00,-4.367,-3.501,-2.609,-1.047,0.133,2.554,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 8:30,-4.444,-3.567,-2.64,-1.048,0.133,2.553,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 9:00,-4.51,-3.631,-2.672,-1.048,0.133,2.552,0.066,0.066,0.071,0.08,0.073,0.074
1/21/2016 9:30,-4.55,-3.689,-2.705,-1.051,0.131,2.551,0.066,0.065,0.071,0.08,0.073,0.074
1/21/2016 10:00,-4.547,-3.733,-2.736,-1.052,0.132,2.551,0.065,0.065,0.071,0.08,0.073,0.074
1/21/2016 10:30,-4.488,-3.754,-2.769,-1.055,0.132,2.55,0.065,0.065,0.071,0.08,0.073,0.074
1/21/2016 11:00,-4.395,-3.749,-2.798,-1.061,0.132,2.55,0.065,0.065,0.07,0.08,0.073,0.074
1/21/2016 11:30,-4.233,-3.717,-2.825,-1.066,0.132,2.55,0.065,0.065,0.07,0.08,0.073,0.074
1/21/2016 12:00,-3.985,-3.643,-2.846,-1.071,0.134,2.55,0.066,0.065,0.07,0.08,0.073,0.074
1/21/2016 12:30,-3.645,-3.525,-2.861,-1.079,0.134,2.549,0.068,0.066,0.07,0.08,0.073,0.074
1/21/2016 13:00,-3.257,-3.362,-2.867,-1.084,0.134,2.549,0.069,0.066,0.07,0.08,0.073,0.074
1/21/2016 13:30,-2.872,-3.169,-2.862,-1.091,0.132,2.546,0.07,0.066,0.07,0.08,0.073,0.074
1/21/2016 14:00,-2.517,-2.961,-2.842,-1.096,0.132,2.546,0.07,0.067,0.07,0.08,0.073,0.074
1/21/2016 14:30,-2.247,-2.761,-2.815,-1.104,0.129,2.543,0.071,0.067,0.071,0.08,0.073,0.074
1/21/2016 15:00,-2.101,-2.584,-2.775,-1.108,0.128,2.542,0.072,0.067,0.071,0.08,0.073,0.074
1/21/2016 15:30,-2.008,-2.445,-2.729,-1.114,0.127,2.541,0.073,0.068,0.071,0.08,0.073,0.074
1/21/2016 16:00,-1.934,-2.329,-2.679,-1.118,0.127,2.54,0.073,0.068,0.071,0.08,0.073,0.074
1/21/2016 16:30,-1.905,-2.234,-2.628,-1.121,0.128,2.54,0.074,0.068,0.071,0.08,0.073,0.074
1/21/2016 17:00,-1.912,-2.162,-2.579,-1.125,0.126,2.539,0.074,0.069,0.071,0.08,0.073,0.074
1/21/2016 17:30,-1.935,-2.111,-2.532,-1.126,0.125,2.537,0.074,0.069,0.071,0.08,0.073,0.074
1/21/2016 18:00,-1.967,-2.076,-2.488,-1.126,0.124,2.536,0.074,0.069,0.071,0.08,0.073,0.074
1/21/2016 18:30,-2.016,-2.055,-2.446,-1.127,0.123,2.535,0.074,0.069,0.071,0.08,0.073,0.074
1/21/2016 19:00,-2.083,-2.048,-2.408,-1.125,0.121,2.533,0.073,0.069,0.071,0.08,0.073,0.074
1/21/2016 19:30,-2.163,-2.055,-2.374,-1.121,0.121,2.533,0.073,0.069,0.071,0.08,0.073,0.074
1/21/2016 20:00,-2.257,-2.075,-2.343,-1.117,0.12,2.532,0.073,0.069,0.071,0.08,0.073,0.074
1/21/2016 20:30,-2.357,-2.108,-2.318,-1.113,0.12,2.532,0.072,0.069,0.072,0.08,0.073,0.074
1/21/2016 21:00,-2.451,-2.149,-2.297,-1.108,0.119,2.531,0.072,0.069,0.071,0.08,0.073,0.074
1/21/2016 21:30,-2.551,-2.194,-2.28,-1.102,0.118,2.53,0.072,0.069,0.071,0.08,0.073,0.074
1/21/2016 22:00,-2.661,-2.246,-2.269,-1.097,0.117,2.529,0.071,0.069,0.072,0.08,0.073,0.074
1/21/2016 22:30,-2.771,-2.305,-2.261,-1.091,0.116,2.528,0.071,0.069,0.072,0.08,0.073,0.074
1/21/2016 23:00,-2.888,-2.369,-2.258,-1.085,0.115,2.526,0.07,0.069,0.072,0.08,0.073,0.074
1/21/2016 23:30,-3.038,-2.442,-2.259,-1.08,0.113,2.525,0.07,0.068,0.072,0.08,0.073,0.074
1/22/2016 0:00,-3.2,-2.528,-2.263,-1.072,0.113,2.526,0.069,0.068,0.072,0.08,0.073,0.074
1/22/2016 0:30,-3.333,-2.621,-2.272,-1.066,0.113,2.525,0.069,0.068,0.072,0.08,0.073,0.074
1/22/2016 1:00,-3.435,-2.71,-2.286,-1.061,0.113,2.525,0.068,0.068,0.072,0.08,0.073,0.074
1/22/2016 1:30,-3.512,-2.789,-2.303,-1.055,0.113,2.524,0.068,0.068,0.072,0.08,0.073,0.074
1/22/2016 2:00,-3.577,-2.86,-2.326,-1.051,0.111,2.522,0.067,0.067,0.071,0.08,0.073,0.074
1/22/2016 2:30,-3.64,-2.922,-2.348,-1.046,0.111,2.521,0.067,0.067,0.071,0.08,0.073,0.074
1/22/2016 3:00,-3.702,-2.98,-2.372,-1.042,0.11,2.52,0.067,0.067,0.071,0.08,0.073,0.074
1/22/2016 3:30,-3.76,-3.036,-2.398,-1.039,0.109,2.519,0.067,0.067,0.071,0.08,0.073,0.074
1/22/2016 4:00,-3.819,-3.089,-2.423,-1.036,0.108,2.518,0.067,0.067,0.071,0.08,0.073,0.074
1/22/2016 4:30,-3.886,-3.143,-2.448,-1.034,0.108,2.517,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 5:00,-3.958,-3.197,-2.474,-1.032,0.107,2.516,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 5:30,-4.033,-3.255,-2.499,-1.031,0.106,2.515,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 6:00,-4.102,-3.313,-2.526,-1.03,0.106,2.514,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 6:30,-4.164,-3.369,-2.552,-1.03,0.106,2.514,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 7:00,-4.214,-3.423,-2.581,-1.032,0.105,2.512,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 7:30,-4.249,-3.47,-2.61,-1.033,0.104,2.512,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 8:00,-4.279,-3.511,-2.638,-1.035,0.104,2.511,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 8:30,-4.307,-3.548,-2.667,-1.038,0.102,2.509,0.066,0.066,0.071,0.08,0.073,0.074
1/22/2016 9:00,-4.325,-3.58,-2.693,-1.04,0.103,2.509,0.066,0.065,0.071,0.08,0.073,0.074
1/22/2016 9:30,-4.338,-3.606,-2.72,-1.044,0.102,2.507,0.065,0.065,0.071,0.08,0.073,0.074
1/22/2016 10:00,-4.33,-3.627,-2.746,-1.048,0.102,2.507,0.065,0.065,0.071,0.08,0.073,0.074
1/22/2016 10:30,-4.283,-3.633,-2.769,-1.052,0.103,2.507,0.065,0.065,0.071,0.08,0.073,0.074
1/22/2016 11:00,-4.188,-3.62,-2.791,-1.058,0.101,2.506,0.066,0.065,0.07,0.08,0.073,0.074
1/22/2016 11:30,-4.066,-3.582,-2.81,-1.063,0.101,2.505,0.066,0.066,0.07,0.08,0.073,0.074
1/22/2016 12:00,-3.912,-3.524,-2.825,-1.068,0.101,2.504,0.067,0.066,0.07,0.08,0.073,0.074
1/22/2016 12:30,-3.742,-3.446,-2.835,-1.074,0.099,2.503,0.068,0.066,0.07,0.08,0.073,0.074
1/22/2016 13:00,-3.573,-3.355,-2.838,-1.08,0.098,2.5,0.068,0.066,0.07,0.08,0.073,0.074
1/22/2016 13:30,-3.427,-3.256,-2.833,-1.086,0.098,2.501,0.069,0.066,0.07,0.08,0.073,0.074
1/22/2016 14:00,-3.315,-3.163,-2.823,-1.091,0.098,2.5,0.069,0.066,0.07,0.08,0.073,0.074
1/22/2016 14:30,-3.228,-3.082,-2.807,-1.097,0.098,2.5,0.069,0.066,0.07,0.08,0.073,0.074
1/22/2016 15:00,-3.127,-3.006,-2.789,-1.103,0.097,2.499,0.07,0.067,0.07,0.08,0.073,0.074
1/22/2016 15:30,-3.023,-2.931,-2.767,-1.11,0.097,2.497,0.07,0.067,0.07,0.08,0.073,0.074
1/22/2016 16:00,-2.931,-2.855,-2.744,-1.114,0.096,2.497,0.07,0.067,0.071,0.08,0.072,0.074
1/22/2016 16:30,-2.869,-2.787,-2.718,-1.117,0.096,2.497,0.071,0.067,0.071,0.08,0.072,0.074
1/22/2016 17:00,-2.845,-2.73,-2.692,-1.121,0.095,2.495,0.071,0.067,0.071,0.08,0.072,0.074
1/22/2016 17:30,-2.873,-2.692,-2.666,-1.125,0.094,2.494,0.071,0.067,0.071,0.08,0.072,0.074
1/22/2016 18:00,-2.934,-2.677,-2.64,-1.127,0.093,2.492,0.07,0.067,0.071,0.08,0.072,0.074
1/22/2016 18:30,-3.03,-2.685,-2.616,-1.128,0.091,2.491,0.07,0.067,0.071,0.08,0.072,0.074
1/22/2016 19:00,-3.153,-2.715,-2.595,-1.129,0.09,2.49,0.07,0.067,0.071,0.08,0.072,0.074
1/22/2016 19:30,-3.298,-2.766,-2.58,-1.129,0.09,2.489,0.069,0.067,0.071,0.08,0.072,0.074
1/22/2016 20:00,-3.46,-2.834,-2.569,-1.129,0.089,2.489,0.069,0.067,0.071,0.08,0.072,0.074
1/22/2016 20:30,-3.63,-2.918,-2.565,-1.128,0.088,2.487,0.068,0.067,0.071,0.08,0.072,0.074
1/22/2016 21:00,-3.795,-3.012,-2.566,-1.127,0.088,2.487,0.067,0.067,0.071,0.08,0.072,0.074
1/22/2016 21:30,-3.948,-3.111,-2.575,-1.125,0.087,2.486,0.067,0.066,0.071,0.08,0.072,0.074
1/22/2016 22:00,-4.096,-3.212,-2.589,-1.123,0.087,2.485,0.066,0.066,0.071,0.08,0.072,0.074
1/22/2016 22:30,-4.243,-3.314,-2.609,-1.122,0.086,2.484,0.066,0.066,0.071,0.08,0.072,0.074
1/22/2016 23:00,-4.387,-3.418,-2.634,-1.12,0.085,2.484,0.066,0.066,0.071,0.08,0.072,0.074
1/22/2016 23:30,-4.528,-3.523,-2.663,-1.12,0.084,2.482,0.066,0.065,0.071,0.08,0.072,0.074
1/23/2016 0:00,-4.666,-3.628,-2.695,-1.117,0.084,2.482,0.065,0.065,0.071,0.08,0.072,0.074
1/23/2016 0:30,-4.811,-3.736,-2.731,-1.117,0.082,2.481,0.065,0.065,0.071,0.08,0.072,0.074
1/23/2016 1:00,-4.959,-3.846,-2.769,-1.118,0.082,2.48,0.065,0.065,0.071,0.08,0.072,0.074
1/23/2016 1:30,-5.105,-3.959,-2.811,-1.119,0.08,2.478,0.065,0.065,0.071,0.08,0.072,0.074
1/23/2016 2:00,-5.254,-4.073,-2.855,-1.121,0.079,2.477,0.065,0.065,0.07,0.08,0.072,0.074
1/23/2016 2:30,-5.405,-4.19,-2.901,-1.123,0.078,2.476,0.065,0.065,0.07,0.08,0.072,0.074
1/23/2016 3:00,-5.549,-4.306,-2.948,-1.126,0.078,2.475,0.065,0.065,0.07,0.08,0.072,0.074
1/23/2016 3:30,-5.7,-4.425,-3,-1.13,0.077,2.475,0.064,0.064,0.07,0.08,0.072,0.074
1/23/2016 4:00,-5.869,-4.548,-3.053,-1.135,0.076,2.473,0.064,0.064,0.07,0.08,0.072,0.074
1/23/2016 4:30,-6.035,-4.676,-3.107,-1.14,0.077,2.473,0.063,0.064,0.07,0.08,0.072,0.074
1/23/2016 5:00,-6.178,-4.802,-3.164,-1.145,0.077,2.472,0.063,0.064,0.07,0.08,0.072,0.074
1/23/2016 5:30,-6.302,-4.92,-3.225,-1.152,0.076,2.472,0.063,0.064,0.07,0.08,0.072,0.074
1/23/2016 6:00,-6.422,-5.032,-3.287,-1.16,0.074,2.468,0.062,0.063,0.069,0.08,0.072,0.074
1/23/2016 6:30,-6.541,-5.139,-3.349,-1.169,0.074,2.469,0.062,0.063,0.069,0.08,0.072,0.074
1/23/2016 7:00,-6.661,-5.245,-3.412,-1.178,0.073,2.467,0.062,0.063,0.069,0.08,0.072,0.074
1/23/2016 7:30,-6.784,-5.35,-3.474,-1.188,0.072,2.466,0.062,0.063,0.069,0.08,0.072,0.074
1/23/2016 8:00,-6.906,-5.453,-3.537,-1.199,0.072,2.466,0.061,0.063,0.069,0.08,0.072,0.074
1/23/2016 8:30,-7.024,-5.558,-3.601,-1.211,0.07,2.464,0.061,0.062,0.069,0.08,0.072,0.074
1/23/2016 9:00,-7.129,-5.656,-3.664,-1.223,0.071,2.464,0.061,0.062,0.068,0.08,0.072,0.074
1/23/2016 9:30,-7.187,-5.746,-3.725,-1.236,0.072,2.465,0.061,0.062,0.068,0.08,0.072,0.074
1/23/2016 10:00,-7.138,-5.807,-3.785,-1.249,0.073,2.465,0.061,0.062,0.068,0.079,0.072,0.074
1/23/2016 10:30,-6.979,-5.817,-3.842,-1.263,0.074,2.465,0.061,0.062,0.068,0.079,0.072,0.074
1/23/2016 11:00,-6.749,-5.772,-3.894,-1.279,0.074,2.463,0.062,0.062,0.068,0.079,0.072,0.074
1/23/2016 11:30,-6.454,-5.676,-3.938,-1.297,0.074,2.463,0.061,0.061,0.068,0.079,0.072,0.074
1/23/2016 12:00,-6.107,-5.534,-3.972,-1.313,0.073,2.461,0.061,0.061,0.068,0.079,0.072,0.074
1/23/2016 12:30,-5.738,-5.354,-3.992,-1.328,0.072,2.46,0.061,0.061,0.068,0.079,0.072,0.074
1/23/2016 13:00,-5.385,-5.152,-3.998,-1.34,0.072,2.459,0.062,0.062,0.068,0.079,0.072,0.074
1/23/2016 13:30,-5.069,-4.946,-3.989,-1.352,0.071,2.458,0.063,0.062,0.068,0.079,0.072,0.074
1/23/2016 14:00,-4.773,-4.743,-3.967,-1.363,0.071,2.457,0.064,0.062,0.068,0.079,0.072,0.074
1/23/2016 14:30,-4.505,-4.545,-3.935,-1.375,0.071,2.456,0.065,0.063,0.068,0.079,0.072,0.074
1/23/2016 15:00,-4.281,-4.361,-3.894,-1.387,0.07,2.455,0.065,0.063,0.068,0.079,0.072,0.074
1/23/2016 15:30,-4.101,-4.195,-3.846,-1.397,0.069,2.455,0.066,0.063,0.068,0.079,0.072,0.074
1/23/2016 16:00,-3.969,-4.05,-3.794,-1.407,0.069,2.453,0.066,0.063,0.068,0.079,0.072,0.074
1/23/2016 16:30,-3.879,-3.929,-3.74,-1.417,0.068,2.452,0.066,0.064,0.068,0.078,0.072,0.074
1/23/2016 17:00,-3.825,-3.831,-3.684,-1.427,0.067,2.452,0.066,0.064,0.068,0.078,0.072,0.074
1/23/2016 17:30,-3.821,-3.757,-3.63,-1.435,0.066,2.451,0.066,0.064,0.068,0.078,0.072,0.074
1/23/2016 18:00,-3.876,-3.713,-3.58,-1.443,0.063,2.448,0.066,0.064,0.068,0.078,0.072,0.074
1/23/2016 18:30,-3.991,-3.7,-3.533,-1.448,0.062,2.447,0.065,0.064,0.069,0.078,0.072,0.074
1/23/2016 19:00,-4.15,-3.724,-3.491,-1.453,0.061,2.447,0.065,0.064,0.069,0.078,0.072,0.074
1/23/2016 19:30,-4.326,-3.779,-3.456,-1.456,0.06,2.446,0.064,0.064,0.069,0.078,0.072,0.074
1/23/2016 20:00,-4.502,-3.854,-3.431,-1.459,0.059,2.445,0.064,0.064,0.069,0.078,0.072,0.074
1/23/2016 20:30,-4.67,-3.94,-3.414,-1.461,0.058,2.444,0.064,0.064,0.069,0.078,0.072,0.074
1/23/2016 21:00,-4.831,-4.032,-3.407,-1.462,0.058,2.444,0.064,0.064,0.069,0.078,0.072,0.074
1/23/2016 21:30,-4.985,-4.129,-3.408,-1.462,0.057,2.442,0.064,0.064,0.069,0.078,0.072,0.074
1/23/2016 22:00,-5.13,-4.226,-3.415,-1.462,0.057,2.442,0.064,0.064,0.069,0.078,0.072,0.074
1/23/2016 22:30,-5.269,-4.323,-3.429,-1.461,0.056,2.442,0.064,0.064,0.069,0.078,0.072,0.074
1/23/2016 23:00,-5.399,-4.42,-3.449,-1.461,0.055,2.44,0.063,0.063,0.069,0.078,0.072,0.074
1/23/2016 23:30,-5.518,-4.514,-3.474,-1.462,0.054,2.439,0.063,0.063,0.069,0.078,0.072,0.074
1/24/2016 0:00,-5.63,-4.604,-3.502,-1.462,0.053,2.438,0.063,0.063,0.069,0.078,0.072,0.074
1/24/2016 0:30,-5.741,-4.692,-3.533,-1.463,0.052,2.437,0.063,0.063,0.068,0.078,0.072,0.074
1/24/2016 1:00,-5.847,-4.779,-3.567,-1.463,0.052,2.437,0.063,0.063,0.068,0.078,0.072,0.074
1/24/2016 1:30,-5.954,-4.865,-3.602,-1.465,0.05,2.435,0.063,0.063,0.068,0.078,0.072,0.074
1/24/2016 2:00,-6.075,-4.952,-3.639,-1.468,0.049,2.434,0.063,0.063,0.068,0.078,0.072,0.074
1/24/2016 2:30,-6.212,-5.046,-3.677,-1.47,0.049,2.433,0.063,0.063,0.068,0.078,0.072,0.074
1/24/2016 3:00,-6.353,-5.146,-3.717,-1.473,0.048,2.433,0.062,0.063,0.068,0.078,0.072,0.074
1/24/2016 3:30,-6.496,-5.25,-3.76,-1.477,0.046,2.432,0.062,0.062,0.068,0.078,0.072,0.074
1/24/2016 4:00,-6.64,-5.358,-3.804,-1.482,0.046,2.432,0.062,0.062,0.068,0.078,0.072,0.074
1/24/2016 4:30,-6.781,-5.467,-3.852,-1.487,0.045,2.43,0.061,0.062,0.068,0.078,0.072,0.074
1/24/2016 5:00,-6.921,-5.577,-3.9,-1.492,0.044,2.429,0.061,0.062,0.068,0.078,0.072,0.074
1/24/2016 5:30,-7.078,-5.689,-3.951,-1.498,0.042,2.427,0.061,0.062,0.068,0.078,0.072,0.074
1/24/2016 6:00,-7.231,-5.806,-4.003,-1.505,0.041,2.426,0.061,0.062,0.068,0.078,0.072,0.074
1/24/2016 6:30,-7.377,-5.921,-4.054,-1.512,0.04,2.425,0.06,0.061,0.067,0.078,0.072,0.074
1/24/2016 7:00,-7.533,-6.036,-4.104,-1.519,0.04,2.425,0.06,0.061,0.067,0.078,0.072,0.074
1/24/2016 7:30,-7.694,-6.157,-4.156,-1.527,0.039,2.424,0.06,0.061,0.067,0.078,0.072,0.074
1/24/2016 8:00,-7.83,-6.278,-4.211,-1.536,0.038,2.423,0.059,0.061,0.067,0.078,0.072,0.074
1/24/2016 8:30,-7.95,-6.39,-4.267,-1.544,0.038,2.423,0.059,0.061,0.067,0.078,0.071,0.074
1/24/2016 9:00,-8.08,-6.499,-4.323,-1.554,0.038,2.422,0.059,0.06,0.067,0.078,0.071,0.074
1/24/2016 9:30,-8.15,-6.602,-4.38,-1.564,0.038,2.422,0.059,0.06,0.067,0.077,0.071,0.074
1/24/2016 10:00,-8.08,-6.671,-4.438,-1.577,0.04,2.422,0.059,0.06,0.066,0.077,0.071,0.074
1/24/2016 10:30,-7.869,-6.677,-4.495,-1.589,0.04,2.422,0.059,0.06,0.066,0.077,0.071,0.074
1/24/2016 11:00,-7.561,-6.612,-4.548,-1.605,0.04,2.421,0.059,0.06,0.066,0.077,0.071,0.074
1/24/2016 11:30,-7.158,-6.481,-4.591,-1.62,0.04,2.42,0.06,0.06,0.066,0.077,0.071,0.074
1/24/2016 12:00,-6.691,-6.288,-4.62,-1.633,0.04,2.42,0.06,0.06,0.066,0.077,0.071,0.074
1/24/2016 12:30,-6.195,-6.051,-4.635,-1.646,0.04,2.418,0.06,0.06,0.066,0.077,0.071,0.074
1/24/2016 13:00,-5.722,-5.788,-4.632,-1.659,0.038,2.417,0.06,0.06,0.066,0.077,0.071,0.074
1/24/2016 13:30,-5.283,-5.513,-4.611,-1.673,0.038,2.417,0.061,0.06,0.066,0.077,0.071,0.074
1/24/2016 14:00,-4.882,-5.237,-4.574,-1.687,0.038,2.416,0.062,0.06,0.066,0.077,0.071,0.074
1/24/2016 14:30,-4.507,-4.965,-4.523,-1.7,0.036,2.414,0.063,0.061,0.066,0.077,0.071,0.074
1/24/2016 15:00,-4.189,-4.703,-4.46,-1.713,0.035,2.413,0.064,0.061,0.066,0.077,0.071,0.074
1/24/2016 15:30,-3.945,-4.465,-4.388,-1.726,0.034,2.413,0.065,0.062,0.066,0.076,0.071,0.074
1/24/2016 16:00,-3.773,-4.258,-4.309,-1.74,0.033,2.412,0.065,0.062,0.066,0.076,0.071,0.074
1/24/2016 16:30,-3.662,-4.085,-4.227,-1.75,0.033,2.412,0.066,0.062,0.066,0.076,0.071,0.074
1/24/2016 17:00,-3.603,-3.948,-4.145,-1.755,0.031,2.41,0.066,0.063,0.066,0.076,0.071,0.074
1/24/2016 17:30,-3.596,-3.845,-4.064,-1.763,0.029,2.408,0.066,0.063,0.067,0.076,0.071,0.074
1/24/2016 18:00,-3.61,-3.768,-3.986,-1.77,0.028,2.408,0.066,0.063,0.067,0.076,0.071,0.074
1/24/2016 18:30,-3.653,-3.715,-3.914,-1.773,0.028,2.407,0.066,0.063,0.067,0.076,0.071,0.074
1/24/2016 19:00,-3.779,-3.693,-3.85,-1.776,0.025,2.405,0.065,0.064,0.067,0.076,0.071,0.074
1/24/2016 19:30,-3.981,-3.716,-3.792,-1.777,0.023,2.403,0.065,0.064,0.067,0.076,0.071,0.074
1/24/2016 20:00,-4.221,-3.781,-3.741,-1.777,0.021,2.403,0.064,0.063,0.067,0.076,0.071,0.074
1/24/2016 20:30,-4.467,-3.88,-3.702,-1.775,0.02,2.402,0.063,0.063,0.067,0.076,0.071,0.074
1/24/2016 21:00,-4.706,-3.996,-3.674,-1.772,0.02,2.402,0.063,0.063,0.067,0.076,0.071,0.074
1/24/2016 21:30,-4.966,-4.128,-3.659,-1.768,0.018,2.402,0.063,0.063,0.067,0.076,0.071,0.074
1/24/2016 22:00,-5.247,-4.28,-3.656,-1.763,0.017,2.4,0.063,0.063,0.067,0.076,0.071,0.074
1/24/2016 22:30,-5.522,-4.445,-3.665,-1.759,0.015,2.399,0.063,0.063,0.067,0.076,0.071,0.074
1/24/2016 23:00,-5.783,-4.618,-3.684,-1.753,0.015,2.399,0.063,0.063,0.067,0.076,0.071,0.074
1/24/2016 23:30,-6.037,-4.794,-3.714,-1.748,0.013,2.397,0.062,0.063,0.067,0.076,0.071,0.074
1/25/2016 0:00,-6.283,-4.969,-3.752,-1.744,0.013,2.397,0.062,0.062,0.067,0.076,0.071,0.074
1/25/2016 0:30,-6.51,-5.145,-3.799,-1.741,0.011,2.395,0.061,0.062,0.067,0.076,0.071,0.074
1/25/2016 1:00,-6.709,-5.312,-3.852,-1.738,0.01,2.394,0.061,0.062,0.067,0.076,0.071,0.074
1/25/2016 1:30,-6.904,-5.47,-3.909,-1.736,0.009,2.394,0.06,0.062,0.067,0.076,0.071,0.074
1/25/2016 2:00,-7.099,-5.628,-3.971,-1.736,0.008,2.393,0.06,0.061,0.067,0.076,0.071,0.074
1/25/2016 2:30,-7.289,-5.783,-4.035,-1.738,0.008,2.392,0.06,0.061,0.067,0.076,0.071,0.074
1/25/2016 3:00,-7.44,-5.933,-4.102,-1.74,0.007,2.391,0.06,0.061,0.067,0.076,0.071,0.074
1/25/2016 3:30,-7.578,-6.07,-4.171,-1.743,0.006,2.39,0.059,0.061,0.066,0.076,0.071,0.074
1/25/2016 4:00,-7.731,-6.2,-4.242,-1.749,0.004,2.389,0.059,0.06,0.066,0.076,0.071,0.074
1/25/2016 4:30,-7.879,-6.331,-4.313,-1.756,0.004,2.388,0.059,0.06,0.066,0.076,0.071,0.074
1/25/2016 5:00,-7.992,-6.453,-4.384,-1.763,0.004,2.388,0.059,0.06,0.066,0.076,0.071,0.074
1/25/2016 5:30,-8.08,-6.561,-4.455,-1.771,0.003,2.387,0.058,0.06,0.066,0.076,0.071,0.074
1/25/2016 6:00,-8.16,-6.659,-4.527,-1.781,0.002,2.385,0.058,0.06,0.066,0.076,0.071,0.074
1/25/2016 6:30,-8.25,-6.748,-4.595,-1.791,0,2.384,0.058,0.06,0.066,0.076,0.071,0.074
1/25/2016 7:00,-8.32,-6.831,-4.66,-1.802,0,2.384,0.058,0.059,0.066,0.076,0.071,0.074
1/25/2016 7:30,-8.41,-6.912,-4.722,-1.813,-0.002,2.382,0.058,0.059,0.065,0.076,0.071,0.074
1/25/2016 8:00,-8.51,-6.994,-4.781,-1.825,-0.004,2.38,0.058,0.059,0.065,0.076,0.071,0.074
1/25/2016 8:30,-8.64,-7.085,-4.838,-1.838,-0.005,2.379,0.057,0.059,0.065,0.075,0.071,0.074
1/25/2016 9:00,-8.76,-7.182,-4.893,-1.851,-0.004,2.38,0.057,0.059,0.065,0.075,0.071,0.074
1/25/2016 9:30,-8.81,-7.273,-4.949,-1.865,-0.003,2.38,0.057,0.059,0.065,0.075,0.071,0.074
