Datetime,shortwave_upwelling,shortwave_downward,longwave_upwelling,longwave_downward,air temperature,relative humidity ,wind speed,wind direction,Pre_situ_mm,air pressure
4/4/2017 3:30,0.43,0,290,221,-4.019,87.5,0.397,3.436934,NAN,68077.47
4/4/2017 4:00,0.361,0,287.9,220.2,-3.782,86.3,0.399,2.5276,NAN,68057.4
4/4/2017 4:30,0.583,0,281.6,217.4,-4.401,88.9,0.392,1.9832,NAN,68043.33
4/4/2017 5:00,1.661,0,281,215.4,-5.172,92.2,0.384,2.3024,NAN,68047.16
4/4/2017 5:30,2.153,0,289.6,215.7,-3.889,87.5,0.401,3.886533,NAN,68041.79
4/4/2017 6:00,1.238,0,287.9,214.7,-4.049,85.8,0.389,2.829333,NAN,68050.22
4/4/2017 6:30,1.215,0,287.4,211.2,-4.268,87.8,0.391,3.299733,NAN,68059.79
4/4/2017 7:00,1.862,0.959,285,208.5,-5.151,89.6,0.373,2.984667,NAN,68066.82
4/4/2017 7:30,24.69,103.1,290.2,207.9,-4.612,87.6,0.38,3.019467,NAN,68076.54
4/4/2017 8:00,60.79,240.3,300,209,-3.206,82.1,0.396,1.454533,NAN,68101.36
4/4/2017 8:30,90,325,311.1,208.7,-2.234,78.65,0.408,0.9581333,NAN,68131.25
4/4/2017 9:00,98.9,428.4,326.1,208.5,-1.41,78.24,0.431,1.572,NAN,68128.85
4/4/2017 9:30,120.3,533.3,343.8,211.3,0.017,75.96,0.465,0.9192,NAN,68126.76
4/4/2017 10:00,145.9,636.1,359.4,215.7,1.937,66.76,0.469,0.5826667,NAN,68137.21
4/4/2017 10:30,171.2,736.4,377.2,221.2,2.528,64.03,0.469,1.7072,NAN,68165.15
4/4/2017 11:00,190.8,823,403.5,224.2,3.617,58.04,0.459,1.6684,NAN,68169.37
4/4/2017 11:30,204,890,424.8,227,4.452,51.97,0.436,1.704934,NAN,68143.38
4/4/2017 12:00,215.5,952,439.1,229,5.118,46.14,0.406,2.289334,NAN,68103.39
4/4/2017 12:30,227,1007,452.5,236.9,6.423,39.98,0.385,2.830401,NAN,68046.27
4/4/2017 13:00,180,794.3,442.1,248,6.933,33.96,0.338,1.978267,NAN,68004.5
4/4/2017 13:30,211.8,934,459.2,255.8,7.933,34.91,0.373,2.4924,NAN,67963.91
4/4/2017 14:00,188.6,838,449.7,257.4,8.45,36.02,0.398,2.8348,NAN,67909.06
4/4/2017 14:30,199.5,872,462,261.9,9.43,32.8,0.387,2.411333,NAN,67873.45
4/4/2017 15:00,191.3,821,461.5,264.2,9.93,29.98,0.366,1.7804,NAN,67809.29
4/4/2017 15:30,184.3,787.1,456.7,268.3,10.93,28.39,0.371,3.143422,NAN,67748.65
4/4/2017 16:00,89.5,390.3,412.8,274,10.46,28.4,0.359,2.317733,NAN,67708.48
4/4/2017 16:30,42.05,182.4,387.6,313.2,10.33,29.52,0.37,1.7388,NAN,67678.07
4/4/2017 17:00,28.48,126.1,370.7,302.3,9.28,34.17,0.4,2.686934,NAN,67691.06
4/4/2017 17:30,46.27,196.8,370.9,284.8,9.36,36.1,0.424,4.090666,NAN,67684.09
4/4/2017 18:00,26.58,110.6,362.5,291.8,8.82,37.82,0.429,2.905066,NAN,67684.2
4/4/2017 18:30,2.023,8.41,350.4,314.7,8.04,45.93,0.493,2.634001,NAN,67711.87
4/4/2017 19:00,1.797,1.367,339.7,319.7,5.855,48.29,0.447,7.386134,NAN,67798.53
4/4/2017 19:30,0.617,0.292,343.2,317.2,6.956,40.87,0.408,5.945732,NAN,67809.43
4/4/2017 20:00,0.005,0,339.8,319.4,5.756,52.1,0.478,6.233866,NAN,67864.01
4/4/2017 20:30,0.066,0,328.7,277.2,4.982,54.97,0.479,2.874666,NAN,67854.87
4/4/2017 21:00,0.016,0,315.4,268.5,3.347,62.8,0.487,1.049867,NAN,67913.31
4/4/2017 21:30,0.158,0,315.4,265.8,2.401,71.59,0.52,1.785467,NAN,67950.13
4/4/2017 22:00,0.666,0,314.5,269.3,2.895,63.95,0.481,2.068552,NAN,67974.14
4/4/2017 22:30,0.027,0,313.8,278.7,1.924,71,0.498,1.1412,NAN,68002.2
4/4/2017 23:00,0.069,0,311,279.2,1.66,71.75,0.494,0.5732,NAN,68027.79
4/4/2017 23:30,0.262,0,309.8,278.7,1.134,74.57,0.494,0.8101315,NAN,68030.52
4/5/2017 0:00,1.082,0,313.9,286.3,1.333,74.79,0.503,1.838933,NAN,68017.85
4/5/2017 0:30,0.16,0,314,287.2,0.996,78.02,0.512,1.689067,NAN,68017.33
4/5/2017 1:00,0.439,0,310.8,274.4,0.574,81.2,0.517,1.845866,NAN,68021.54
4/5/2017 1:30,0.4,0,304.4,264.2,1.03,75.04,0.493,1.308534,NAN,68014.07
4/5/2017 2:00,0.123,0,299.5,256.4,0.916,73.94,0.482,1.337867,NAN,67983.13
4/5/2017 2:30,0.05,0,291.5,241.4,-1.631,87.3,0.473,0.3397333,NAN,67974.34
4/5/2017 3:00,0.81,0,293.6,240.2,-1.944,86.5,0.458,1.894934,NAN,67975.04
4/5/2017 3:30,0.695,0,291,244.6,-2.744,91.5,0.457,1.077067,NAN,67975.06
4/5/2017 4:00,1.313,0,296.8,260.2,-1.796,88,0.471,1.247467,NAN,67961.19
4/5/2017 4:30,1.876,0,300,247.5,-1.091,81.7,0.46,2.279733,NAN,67938.19
4/5/2017 5:00,0.437,0,294.7,232.4,-2.07,84.2,0.442,1.985333,NAN,67928.61
4/5/2017 5:30,1.571,0,296.4,228.9,-1.716,79.78,0.43,2.6696,NAN,67932.83
4/5/2017 6:00,0.908,0,296.6,228.8,-2.144,81.4,0.425,2.914533,NAN,67950.3
4/5/2017 6:30,0.16,0,291.9,226.3,-2.739,84.7,0.423,1.780533,NAN,67958.61
4/5/2017 7:00,1.08,0.372,286.5,219.1,-3.446,85.9,0.407,1.8244,NAN,67987.76
4/5/2017 7:30,10.97,30.18,293.8,216.9,-2.938,84.1,0.414,2.483867,NAN,68010.01
4/5/2017 8:00,52.44,174.5,307.1,217.7,-1.529,81.8,0.447,3.233067,NAN,68031.9
4/5/2017 8:30,79.87,294.7,318.9,218.4,-0.155,78.93,0.477,2.9952,NAN,68047.78
4/5/2017 9:00,106,413.4,335.8,220.9,1.163,73.45,0.488,2.674267,NAN,68070.8
4/5/2017 9:30,134,530.8,356,225,2.836,67.21,0.503,3.200133,NAN,68069.98
4/5/2017 10:00,156.9,638,383.2,229.1,4.431,56.13,0.47,2.5336,NAN,68082.15
4/5/2017 10:30,176.3,736.8,404.8,233.5,5.976,42.84,0.4,3.5672,NAN,68085.35
4/5/2017 11:00,192.4,823,424.1,235.1,6.793,36.1,0.356,3.344666,NAN,68079.86
4/5/2017 11:30,205.2,891,447.7,236.5,7.471,33.37,0.345,1.708667,NAN,68071.85
4/5/2017 12:00,213,945,456.8,238.5,7.643,33.06,0.346,2.325394,NAN,68047.6
4/5/2017 12:30,221.8,986,467,240.6,8.62,30.03,0.336,2.501333,NAN,68027.56
4/5/2017 13:00,225.8,1006,479.9,242.2,9.58,26.98,0.322,1.7672,NAN,67990.23
4/5/2017 13:30,229.4,1024,469.7,236.2,10.27,17.53,0.219,4.138158,NAN,67955.02
4/5/2017 14:00,227.7,1010,468.7,238.1,10.81,18.51,0.24,4.459066,NAN,67918.68
4/5/2017 14:30,222.5,977,477.3,241.5,11.52,18.04,0.245,3.255333,NAN,67885.58
4/5/2017 15:00,213.3,927,477.6,242,11.84,16.58,0.23,3.3764,NAN,67843.3
4/5/2017 15:30,205.6,871,465.8,237.3,12.18,14.49,0.206,4.055333,NAN,67803.15
4/5/2017 16:00,187.8,783.6,463.2,243.1,12.62,16.04,0.234,2.9668,NAN,67777.48
4/5/2017 16:30,168.9,686.6,456,247.1,12.88,17.88,0.266,2.073866,NAN,67753.43
4/5/2017 17:00,146.5,582,439.3,250,13.11,17.88,0.27,3.024133,NAN,67729.36
4/5/2017 17:30,125.7,473.2,425.1,248.6,12.99,17.06,0.255,1.8,NAN,67708.34
4/5/2017 18:00,99.3,352.4,408.8,249.3,13.4,15.88,0.244,0.9003998,NAN,67695.06
4/5/2017 18:30,66.32,228.3,384.6,250.6,12.8,18.47,0.272,2.259467,NAN,67695.76
4/5/2017 19:00,30.17,95,353.7,246.5,10.87,24.65,0.32,1.486533,NAN,67708.16
4/5/2017 19:30,0.005,3.297,329,244.2,8.44,33.02,0.365,2.0952,NAN,67717.9
4/5/2017 20:00,0.408,0,319.4,240,5.559,45.98,0.416,2.548421,NAN,67728.96
4/5/2017 20:30,0.428,0,318.8,241.2,4.792,48.06,0.413,2.926933,NAN,67746.89
4/5/2017 21:00,0,0,316.9,252.5,3.168,57.49,0.44,2.299066,NAN,67781.88
4/5/2017 21:30,0.037,0,307.8,243.4,1.955,64.37,0.453,1.806934,NAN,67820.08
4/5/2017 22:00,0.997,0,304.3,234.4,1.659,64.29,0.442,1.7528,NAN,67850.57
4/5/2017 22:30,0.105,0,302.8,246.4,1.542,61.65,0.421,0.8717336,NAN,67851.49
4/5/2017 23:00,0.023,0,297.2,230.7,0.808,64,0.414,2.047999,NAN,67867.84
4/5/2017 23:30,1.34,0,298.3,233.7,0.114,66.32,0.408,1.329733,NAN,67871.32
4/6/2017 0:00,1.585,0,308.2,261.3,0.854,65.51,0.425,2.4284,NAN,67874.02
4/6/2017 0:30,0.242,0,304.8,254,0.094,67.31,0.414,1.908,NAN,67850.54
4/6/2017 1:00,0.897,0,310.9,279.8,1.043,62.72,0.413,1.8668,NAN,67862.5
4/6/2017 1:30,0.636,0,313.5,290.2,1.165,65.51,0.435,1.6756,NAN,67873.57
4/6/2017 2:00,0,0,298.6,234.7,-1.498,77.77,0.426,2.156579,NAN,67846.15
4/6/2017 2:30,0.663,0,299.6,266.3,-2.208,80.7,0.419,0.6009333,NAN,67837.52
4/6/2017 3:00,0.883,0,292.4,233.7,-2.102,80.7,0.422,1.344,NAN,67821.52
4/6/2017 3:30,0.591,0,282.9,220.6,-2.703,78.82,0.395,0.9314472,NAN,67794.3
4/6/2017 4:00,0.078,0,279.3,217.5,-4.832,84.6,0.361,1.1312,NAN,67787.31
4/6/2017 4:30,1.508,0,276.6,217.5,-4.905,87.1,0.37,0.5872,NAN,67777.69
4/6/2017 5:00,1.027,0,276.7,216.5,-4.339,83.4,0.37,0.9421333,NAN,NAN
4/6/2017 5:30,1.677,0,276.9,222.5,-5.135,86.1,0.359,0.9842666,NAN,NAN
4/6/2017 6:00,0.57,0,274.5,214,-5.61,85.6,0.344,0.6824,NAN,NAN
4/6/2017 6:30,0.458,0,271.5,213,-6.553,87.2,0.327,0.2478666,NAN,NAN
4/6/2017 7:00,1.945,2.328,272.6,213.1,-6.059,87.6,0.341,0.3581333,NAN,NAN
4/6/2017 7:30,26.84,142.5,284.5,213.5,-6.227,84.9,0.326,0.5218667,NAN,NAN
4/6/2017 8:00,60.16,297.8,306.3,218.2,-2.508,86.3,0.438,1.068667,NAN,67841.47
4/6/2017 8:30,83.4,393.2,322.7,222.5,-0.12,75.24,0.455,0.8082669,NAN,67846.38
4/6/2017 9:00,113.5,446.9,345.7,229,1.861,66.08,0.461,0.6466666,NAN,67850.81
4/6/2017 9:30,130.3,526.2,363.5,240.1,2.862,58.72,0.441,0.8447368,NAN,67859.25
4/6/2017 10:00,166.6,669.4,382.8,239.7,3.575,53.02,0.418,1.831467,NAN,67853.3
4/6/2017 10:30,184,757.8,414.5,235.2,5.609,45.34,0.412,1.427467,NAN,67832.07
4/6/2017 11:00,195,826,433.5,244.8,7.132,40.9,0.413,2.2188,NAN,67825.36
4/6/2017 11:30,199,852,449,251.4,8.93,35.95,0.41,2.522401,NAN,67798
4/6/2017 12:00,229.5,994,483.1,262.1,11.49,30.08,0.408,1.954,NAN,67767.55
4/6/2017 12:30,172.2,755.8,463.3,269.4,12.82,23.54,0.348,2.087867,NAN,67720.81
4/6/2017 13:00,204.5,900,484.8,272.8,13.84,22.78,0.36,2.224399,NAN,67672.72
4/6/2017 13:30,171.2,746.9,472.9,282,14.69,22.32,0.373,1.505467,NAN,67631.29
4/6/2017 14:00,178.8,785,484.1,282.5,15.72,20.81,0.371,1.944,NAN,67582.7
4/6/2017 14:30,210.6,923,505,281.7,17.48,17.71,0.354,2.598533,NAN,67514.4
4/6/2017 15:00,212.2,906,490.9,285.9,17.18,17.95,0.351,3.224,NAN,67465.32
4/6/2017 15:30,52.95,239.9,419,311,16.52,16.53,0.31,2.545066,NAN,67435.05
4/6/2017 16:00,18.82,85,394.5,328.1,15.96,16.34,0.296,2.095466,NAN,67412.82
4/6/2017 16:30,55.92,241.3,402.8,320.1,15.86,18.75,0.337,5.1484,NAN,67418.17
4/6/2017 17:00,66.71,272.3,404.6,310.3,15.35,19.43,0.339,3.2592,NAN,67401.34
4/6/2017 17:30,41.33,172,396.3,304.4,15.76,17.06,0.305,1.2428,NAN,67383.58
4/6/2017 18:00,48.32,191.9,397.4,298,16.08,17.05,0.311,0.9693333,NAN,67396
4/6/2017 18:30,42.36,160.1,388,301.7,15.72,19.33,0.345,1.376533,NAN,67420.66
4/6/2017 19:00,19.21,80.1,373.7,298.3,14.38,26.01,0.425,1.154,NAN,67449.61
4/6/2017 19:30,0.603,3.336,361.3,319.7,12.77,28.3,0.417,5.271466,NAN,67478.39
4/6/2017 20:00,0,0,362.7,322.7,11.31,33.58,0.449,11.13627,NAN,67545.4
4/6/2017 20:30,0.094,0,354.4,319.8,10.28,35.31,0.441,3.860933,NAN,67656.81
4/6/2017 21:00,0.034,0,334,274.3,8.58,40.34,0.448,2.024533,NAN,67678.02
4/6/2017 21:30,1.351,0,335.2,266.5,9.07,39.68,0.456,3.140934,NAN,67765.27
4/6/2017 22:00,0,0,328.9,285.7,6.783,51.25,0.505,1.582267,NAN,67814.86
4/6/2017 22:30,0.421,0,320.6,256.4,5.373,58.58,0.524,2.1788,NAN,67855.47
4/6/2017 23:00,0.014,0,307.9,250.2,4.395,63.32,0.529,1.716533,NAN,67854.43
4/6/2017 23:30,0.393,0,309.5,245.7,3.522,63.87,0.501,2.366933,NAN,67839.51
4/7/2017 0:00,0.002,0,300.3,241.2,0.322,76.97,0.481,1.4244,NAN,67845.46
4/7/2017 0:30,0.284,0,295.6,237.9,-0.368,78.1,0.464,0.8452001,NAN,67836.97
4/7/2017 1:00,0.716,0,292.6,237.1,-1.102,80.5,0.454,0.7518666,NAN,67858.95
4/7/2017 1:30,0.005,0,291.4,242.1,-2.068,82.7,0.434,0.5084,NAN,67864.5
4/7/2017 2:00,0.515,0,291.4,243.9,-1.762,83,0.446,0.5917334,NAN,67868.46
4/7/2017 2:30,1.043,0,287.9,240.6,-2.191,91.2,0.475,0.3718667,NAN,67856.36
4/7/2017 3:00,0.364,0,285.9,234,-3.124,91.1,0.443,0.6022368,NAN,67841.3
4/7/2017 3:30,0.334,0,287.5,237.3,-3.084,91.5,0.446,1.430133,NAN,67809.99
4/7/2017 4:00,1.224,0,289.7,234.7,-2.554,91.4,0.463,1.4492,NAN,67799.86
4/7/2017 4:30,1.506,0,296.2,241.6,-2.815,89.1,0.443,2.361067,NAN,NAN
4/7/2017 5:00,0.684,0,291.7,254.8,-3.209,88.7,0.428,0.4852,NAN,NAN
4/7/2017 5:30,1.139,0,291.4,252.3,-3.116,89.1,0.433,0.5909333,NAN,NAN
4/7/2017 6:00,0.691,0,289.9,248.1,-3.438,90.5,0.43,1.3492,NAN,NAN
4/7/2017 6:30,0.933,0,295.7,263,-2.86,90.4,0.447,1.390267,NAN,NAN
4/7/2017 7:00,3.079,1.642,303.7,266.9,-0.916,85.9,0.491,1.558267,NAN,67825.49
4/7/2017 7:30,14.47,42.2,306.9,271.9,-1.622,90.6,0.492,2.658933,NAN,67795.4
4/7/2017 8:00,30.57,114.6,315.6,259.9,0.46,86.8,0.548,1.358934,NAN,67746.69
4/7/2017 8:30,88.6,342.8,339.8,254.1,2.039,81.9,0.579,1.540921,NAN,67766.44
4/7/2017 9:00,68.6,280.5,344.3,254.1,3.171,77.9,0.597,1.183333,NAN,67777.14
4/7/2017 9:30,117.6,473.8,372.1,265.2,4.986,70.13,0.611,1.166666,NAN,67793.98
4/7/2017 10:00,115,472.8,391.4,278.8,6.527,63.78,0.618,0.9077334,NAN,67801.76
4/7/2017 10:30,175.5,725.6,424.8,254.9,8.14,55.6,0.602,1.833867,NAN,67772.16
4/7/2017 11:00,177,749.1,441.7,265.8,9.24,51.28,0.598,1.5796,NAN,67749.46
4/7/2017 11:30,198.3,850,459.9,265.4,10.63,44.38,0.568,2.052268,NAN,67736.25
4/7/2017 12:00,208.8,906,477.5,269.5,11.47,41.33,0.559,1.529333,NAN,67711.9
4/7/2017 12:30,215.1,941,485.1,277.1,12.78,38.74,0.571,2.334267,NAN,67656.21
4/7/2017 13:00,218.3,964,500.1,283.5,14.1,34.4,0.553,1.919466,NAN,67601.63
4/7/2017 13:30,175.1,769.1,483.9,295.5,15.61,31.42,0.557,2.212933,NAN,67555.67
4/7/2017 14:00,116.4,520,460.1,319.9,16.84,25.34,0.486,3.572401,NAN,67495.6
4/7/2017 14:30,45.96,201.2,410.2,330,15.42,29.81,0.522,2.757733,NAN,67454.32
4/7/2017 15:00,50.5,220.3,411.3,331.6,15.74,29.54,0.528,2.763733,NAN,67408.95
4/7/2017 15:30,147.1,624.8,458.4,327,16.65,NAN,NAN,2.3416,NAN,67377.1
4/7/2017 16:00,38.81,166.1,402.4,338.9,15.99,23.62,0.429,6.393816,NAN,67336.07
4/7/2017 16:30,14.59,62.62,388.6,340.1,15.88,23.37,0.421,6.539333,NAN,67325.14
4/7/2017 17:00,29.91,132.9,391.2,328.3,15.4,23.97,0.419,7.737332,NAN,67346.98
4/7/2017 17:30,25.27,110.6,386.1,328,14.94,21.86,0.371,7.331974,NAN,67398.74
4/7/2017 18:00,59.65,230.6,393.4,295.9,15.2,21.84,0.377,4.080934,NAN,67402.4
4/7/2017 18:30,68.17,237.9,388.2,272.1,14.83,27.07,0.456,5.8072,NAN,67393.96
4/7/2017 19:00,6.014,29.42,357,269.5,12.26,36.19,0.515,3.097066,NAN,67434.48
4/7/2017 19:30,2.254,8.03,351.9,292.5,8.69,61.36,0.689,7.080133,NAN,67504.49
4/7/2017 20:00,0.023,0,347.9,306.9,7.697,65.89,0.692,933.6899,NAN,67556.97
4/7/2017 20:30,0.027,0,341.7,297.8,6.135,72.87,0.687,986.9354,NAN,67634.64
4/7/2017 21:00,0.009,0,339.7,297.8,5.766,73,0.671,999.9896,NAN,67672.36
4/7/2017 21:30,0.162,0,337,297.3,5.549,72.55,0.657,999.9896,NAN,67737.8
4/7/2017 22:00,0.27,0,335.3,295.8,5.172,73.83,0.651,999.9896,NAN,67807.56
4/7/2017 22:30,0.071,0,334.1,295.1,5.007,73.89,0.645,999.9896,NAN,67839.97
4/7/2017 23:00,0.082,0,331,287.8,4.641,75.08,0.638,999.9896,NAN,67856.32
4/7/2017 23:30,0.19,0,330.1,287.9,4.318,76.73,0.638,999.9896,NAN,67866.33
4/8/2017 0:00,0,0,328.5,283.4,4.022,78.17,0.636,999.9896,NAN,67893.83
4/8/2017 0:30,0.098,0,324,260.5,3.759,78.26,0.625,999.9896,NAN,67901.49
4/8/2017 1:00,0.37,0,320.2,251.9,3.047,83.3,0.633,999.9896,NAN,67920.84
4/8/2017 1:30,0.274,0,318.6,251.3,2.875,83.4,0.626,999.9896,NAN,67930.63
4/8/2017 2:00,0.867,0,315.7,250.1,2.247,85.7,0.615,999.9896,NAN,67925.12
4/8/2017 2:30,1.42,0,312.8,249.1,2.039,84.6,0.598,999.9896,NAN,67923.58
4/8/2017 3:00,0.912,0,313.8,248.1,1.939,85.9,0.603,999.9896,NAN,67912.48
4/8/2017 3:30,0.756,0,309.3,248,1.677,85.7,0.591,999.9896,NAN,67915.85
4/8/2017 4:00,0.098,0,316.4,302.6,0.446,90.9,0.573,999.9896,NAN,67931.56
4/8/2017 4:30,1.779,1.128,322.9,316,2.004,88.7,0.626,999.9896,NAN,67929.33
4/8/2017 5:00,0.427,0,325.7,320.2,2.29,89.6,0.645,999.9896,NAN,67935.13
4/8/2017 5:30,0.156,0,323.9,317.8,1.35,90.8,0.612,999.9896,NAN,67898.39
4/8/2017 6:00,0.226,0,324.9,318.9,1.839,90.4,0.63,999.9896,NAN,67897.38
4/8/2017 6:30,0.242,0,325.1,319.3,1.857,91.3,0.638,693.6314,NAN,67916.21
4/8/2017 7:00,0.579,1.823,325.3,318.1,1.826,91.4,0.637,0.6242666,NAN,67932.84
4/8/2017 7:30,5.129,21.29,327.9,316.7,1.94,91.6,0.644,0.8628001,NAN,67939.87
4/8/2017 8:00,19.47,80.3,335.8,315.7,2.59,88.5,0.651,1.010533,NAN,67971.84
4/8/2017 8:30,29.94,125.5,342.8,313.7,3.495,84.7,0.665,1.186933,NAN,67977.94
4/8/2017 9:00,63.05,255.9,354.1,308.5,4.019,82.7,0.673,1.802666,NAN,67995.96
4/8/2017 9:30,88.3,356.7,370.1,301.3,5.013,78.28,0.683,1.907467,NAN,67993.43
4/8/2017 10:00,108.8,439.9,381.2,275.2,5.969,66.6,0.621,1.371333,NAN,67994.92
4/8/2017 10:30,178.1,732.5,419.5,258.7,7.202,61.27,0.622,2.429067,NAN,67987.06
4/8/2017 11:00,180.8,766.2,438.4,258.1,8.32,57.32,0.628,1.783552,NAN,67958.84
4/8/2017 11:30,200.6,862,451.3,261.4,8.87,55.53,0.632,2.644133,NAN,67919.4
4/8/2017 12:00,208.8,909,462.7,263.9,10.42,51.52,0.65,3.099733,NAN,67865.33
4/8/2017 12:30,159.5,687.5,451,290.9,11.1,48.63,0.642,2.511733,NAN,67813.79
4/8/2017 13:00,164.1,712,454.8,304,12.09,45.77,0.645,2.320534,NAN,67762.69
4/8/2017 13:30,149.5,659.3,461,296.1,13.22,42.89,0.651,2.567467,NAN,67697.18
4/8/2017 14:00,208.9,908,484.4,308.2,14.54,38.08,0.63,2.440666,NAN,67623.46
4/8/2017 14:30,70.06,309.6,424.7,327,14.44,38.12,0.627,2.650266,NAN,67553.58
4/8/2017 15:00,42.03,191.8,407.9,336.8,14.5,35.95,0.593,2.587466,NAN,67506.74
4/8/2017 15:30,162.9,694.3,473.3,293.1,16.29,26.48,0.49,2.124266,NAN,67442.54
4/8/2017 16:00,67.23,298.3,426.6,325.5,15.5,NAN,NAN,1.5464,NAN,67401.14
4/8/2017 16:30,31.72,138.8,395.6,338.6,14.87,28.27,0.478,4.75,NAN,67374.69
4/8/2017 17:00,27.31,122.3,392.8,341.5,14.04,34.49,0.552,3.749067,NAN,67383.69
4/8/2017 17:30,73.52,303.6,409.8,302.3,14.25,35.14,0.57,5.228534,NAN,67403.24
4/8/2017 18:00,14.63,65.39,378.9,334.5,12.83,39.87,0.59,5.458134,NAN,67442.22
4/8/2017 18:30,15.93,69.72,373.9,317.8,12.37,38.83,0.558,4.823199,NAN,67480.83
4/8/2017 19:00,3.111,12.98,366,335.4,11.26,44.73,0.597,4.349999,NAN,67504.2
4/8/2017 19:30,3.982,11.64,363.8,332.2,11.51,40.59,0.55,3.482,NAN,67528.17
4/8/2017 20:00,0,0,352,318.9,7.904,63.99,0.681,7.465199,NAN,67532.33
4/8/2017 20:30,0.002,0,348.9,325.7,7.081,69.01,0.695,6.675131,NAN,67604.79
4/8/2017 21:00,0.11,0,345.1,321.1,6.221,72.69,0.69,5.8312,NAN,67663.12
4/8/2017 21:30,0.005,0,343.8,318.5,6.269,72.5,0.69,4.654533,NAN,67718.84
4/8/2017 22:00,0.113,0,342.3,327.1,5.554,75.52,0.684,1.94171,NAN,67804.37
4/8/2017 22:30,1.289,0,338.5,328.7,4.747,90.5,0.775,4.256935,NAN,67880.53
4/8/2017 23:00,1.081,0,337,323.4,4.393,93.2,0.778,2.7648,NAN,67897.62
4/8/2017 23:30,1.049,0,337.8,331,4.479,92.3,0.776,1.336534,NAN,67953.3
4/9/2017 0:00,1.029,0,336,333.4,3.943,90.8,0.735,2.3904,NAN,67952.15
4/9/2017 0:30,1.258,0,333.6,330.9,3.613,90.8,0.718,2.6256,NAN,67910.47
4/9/2017 1:00,1.029,0,332.2,329.7,3.376,90.2,0.701,2.248026,NAN,67905
4/9/2017 1:30,0.768,0,329.5,328.5,3.193,91.1,0.699,2.344666,NAN,67875.63
4/9/2017 2:00,0.412,0,327,327,2.772,91,0.678,1.679734,NAN,67868.1
4/9/2017 2:30,0.988,0,330.9,327.9,2.989,90.9,0.688,1.154933,NAN,67868.77
4/9/2017 3:00,0.686,0,331.2,328.3,2.884,92.7,0.697,0.7876,NAN,67877.12
4/9/2017 3:30,0.686,0,330.9,328.1,2.785,91.9,0.685,1.401467,NAN,67865.13
4/9/2017 4:00,0.686,0,331,328.2,2.927,90.7,0.684,0.6927999,NAN,67834.56
4/9/2017 4:30,0.472,0,326.1,326.9,2.875,91.9,0.69,0.4377632,NAN,67818.79
4/9/2017 5:00,0.197,0,317.9,321.6,2.257,91.7,0.659,0.9633333,NAN,67810.05
4/9/2017 5:30,0.588,0,315.1,317.5,1.246,95.2,0.636,0.9057332,NAN,67815.34
4/9/2017 6:00,0.535,0,311.9,314.9,0.829,96.6,0.627,0.5700001,NAN,67810.39
4/9/2017 6:30,1.063,0,314.9,315.8,0.883,97.8,0.637,0.5852001,NAN,NAN
4/9/2017 7:00,0.615,2.511,317.2,317.4,0.556,97.9,0.623,0.6714666,NAN,67847.37
4/9/2017 7:30,6.303,31.07,322.6,321.1,1.327,98.4,0.661,1.304667,NAN,67831.13
4/9/2017 8:00,9.69,51.32,330.9,327.3,2.28,98.1,0.706,2.2124,NAN,67825.91
4/9/2017 8:30,12.63,69.26,335.1,328.6,2.385,98.1,0.711,1.597067,NAN,67842.84
4/9/2017 9:00,20.13,104.4,339.1,331.1,3.161,91.7,0.702,2.770263,NAN,67869.64
4/9/2017 9:30,38.54,196.6,348.6,337.1,4.062,87.2,0.712,2.8784,NAN,67866.75
4/9/2017 10:00,26.13,130.6,346.9,338.1,4.259,82.7,0.684,1.983067,NAN,67908.79
4/9/2017 10:30,47.24,226.5,354.8,340,4.475,82.9,0.697,1.461842,NAN,67890.69
4/9/2017 11:00,39.48,181.5,353.5,341.8,4.696,80.3,0.685,1.838001,NAN,67866.04
4/9/2017 11:30,37.4,170.4,354.7,343.2,4.944,80.9,0.703,2.330667,NAN,67847.39
4/9/2017 12:00,119.9,530.1,387.2,353.6,6.195,74.39,0.705,1.277763,NAN,67809.4
4/9/2017 12:30,144.3,632.5,405.8,355.6,6.703,70.52,0.692,1.972933,NAN,67756.05
4/9/2017 13:00,93.4,416,396.2,343.9,6.944,69.66,0.695,2.0172,NAN,67728.07
4/9/2017 13:30,103.2,456.4,400.4,333,7.441,66.24,0.684,2.467466,NAN,67697.94
4/9/2017 14:00,172.7,758.5,439.9,321.3,8.26,63.78,0.696,1.908266,NAN,67635.12
4/9/2017 14:30,197.7,878,461.8,304,9.89,55.49,0.676,2.4204,NAN,67586.78
4/9/2017 15:00,150.9,670.3,450.3,284.7,10.52,52.43,0.666,2.205734,NAN,67535.37
4/9/2017 15:30,137.2,596.8,435.8,312.1,11.01,49.85,0.654,3.105264,NAN,67473.14
4/9/2017 16:00,172.6,737.9,452.1,281.2,12.07,27.82,0.392,3.444133,NAN,67418.24
4/9/2017 16:30,174,733.4,427.9,269.4,11.81,40.43,0.559,7.392266,NAN,67312.18
4/9/2017 17:00,104.1,434.9,397,288.1,10.37,49.54,0.623,6.849199,NAN,67306
4/9/2017 17:30,114.5,449.2,401.9,267.8,10.57,46.02,0.587,5.2868,NAN,67330.82
4/9/2017 18:00,27.82,125.2,367.5,303.7,8.38,59.07,0.649,7.826399,NAN,67351.01
